Index	YYYY	MM	DD	HH	HsOS	TpOS	DirOS	HsNS	TpNS	DirNS	U10	U10Dir
109451	2016	06	24	06	0.59	3.2	96.1	1.23	5.57	97.1	5.7	92
109452	2016	06	24	09	0.81	3.85	107.2	1.86	5.63	107	6.7	119
109453	2016	06	24	12	0.88	4.32	114.2	1.99	5.86	113.2	4.3	147
109454	2016	06	24	15	0.8	4.59	112.8	1.7	5.94	111.9	2.8	152
109455	2016	06	24	18	0.72	4.68	112.8	1.43	5.85	112	2.8	150
109456	2016	06	24	21	0.65	4.68	112.9	1.2	5.7	112.3	3.2	94
109457	2016	06	25	00	0.61	4.65	114.5	1.06	5.54	114	4.7	105
109458	2016	06	25	03	0.63	4.45	115.4	1.13	5.38	115	5.3	106
109459	2016	06	25	06	0.71	3.88	108.9	1.51	5.38	108.9	5.7	100
109460	2016	06	25	09	0.73	3.98	109.7	1.57	5.39	109.7	5.1	118
109461	2016	06	25	12	0.64	4.19	108.8	1.25	5.39	108.9	4.1	172
109462	2016	06	25	15	0.55	4.27	110.1	0.93	5.23	110.3	3.1	197
109463	2016	06	25	18	0.49	4.29	112.2	0.72	5.03	112.5	2.7	124
109464	2016	06	25	21	0.44	4.3	113.9	0.61	4.82	114	2.5	102
109465	2016	06	26	00	0.41	4.27	115.3	0.54	4.67	115.4	3.9	70
109466	2016	06	26	03	0.44	4.24	118.2	0.57	4.65	118.4	4.2	98
109467	2016	06	26	06	0.58	3.25	116.2	0.98	4.84	116.5	5.1	120
109468	2016	06	26	09	0.6	3.68	118.7	1.03	4.8	118.9	4.2	139
109469	2016	06	26	12	0.54	3.87	118.4	0.82	4.67	118.8	2	195
109470	2016	06	26	15	0.47	3.98	118.3	0.63	4.49	118.8	1.7	235
109471	2016	06	26	18	0.41	4.04	118.6	0.52	4.37	119	0.7	110
109472	2016	06	26	21	0.37	4.11	119.6	0.45	4.32	119.9	1.4	138
109473	2016	06	27	00	0.35	4.19	121.3	0.41	4.32	121.4	2.1	223
109474	2016	06	27	03	0.32	4.26	121.8	0.36	4.33	121.8	2.1	265
109475	2016	06	27	06	0.31	9.09	133.4	0.27	9.04	125.3	1.9	79
109476	2016	06	27	09	0.3	8.84	132.7	0.26	8.8	125.1	1.8	146
109477	2016	06	27	12	0.3	8.5	132.2	0.27	8.46	125.2	2.4	223
109478	2016	06	27	15	0.31	7.94	129.8	0.29	7.91	124.1	3.3	200
109479	2016	06	27	18	0.32	7.35	129.2	0.3	7.33	124.4	2.3	241
109480	2016	06	27	21	0.31	7.4	129.2	0.29	7.37	124.3	3	333
109481	2016	06	28	00	0.56	2.63	104.6	1.04	5.22	105.2	7.5	102
109482	2016	06	28	03	1.04	3.97	104.6	2.66	6.14	104.1	8.8	96
109483	2016	06	28	06	1.38	4.76	103.1	3.56	7.29	101.7	8.1	95
109484	2016	06	28	09	1.43	5.07	104.8	3.6	7.57	102.8	7.6	105
109485	2016	06	28	12	1.21	5.27	112.3	2.85	7.27	109.6	4.9	153
109486	2016	06	28	15	1.03	5.31	117.8	2.27	6.88	115	4.6	173
109487	2016	06	28	18	0.93	5.29	121.7	1.94	6.59	118.8	3.5	118
109488	2016	06	28	21	0.92	5.3	122.9	1.9	6.56	120	6.2	105
109489	2016	06	29	00	1.03	5.1	121.7	2.29	6.67	118.6	7.4	108
109490	2016	06	29	03	1.1	4.93	118.5	2.56	6.74	115.7	6.8	101
109491	2016	06	29	06	1.08	4.91	116.8	2.51	6.7	114.3	6.1	106
109492	2016	06	29	09	0.98	4.93	118.2	2.18	6.48	115.8	5.3	125
109493	2016	06	29	12	0.85	5.01	120.3	1.74	6.22	118.1	4.6	166
109494	2016	06	29	15	0.78	4.99	119.8	1.53	6.06	118	5	169
109495	2016	06	29	18	0.74	4.78	119.8	1.42	5.79	118.4	3.7	154
109496	2016	06	29	21	0.75	4.66	119.8	1.47	5.71	118.4	5	131
109497	2016	06	30	00	0.8	4.67	119.4	1.63	5.84	117.9	4.4	124
109498	2016	06	30	03	0.81	4.82	119.2	1.65	5.99	117.6	4.7	95
109499	2016	06	30	06	0.84	4.79	118.8	1.75	6.05	117	4.8	121
109500	2016	06	30	09	0.79	4.83	117.3	1.6	6.01	115.8	3.5	131
109501	2016	06	30	12	0.73	6.8	109.6	1.23	7.7	106.9	4.3	151
109502	2016	06	30	15	1.33	4.32	133.3	3.44	6.75	127.7	12.6	157
109503	2016	06	30	18	2.15	5.86	154.6	2.9	8.01	127.5	12.4	197
109504	2016	06	30	21	2.01	6.29	158.3	2.8	8.66	126.7	3.1	180
109505	2016	07	01	00	1.58	6.21	161.6	2.83	9.21	125.3	4.5	79
109506	2016	07	01	03	1.11	5.97	164.9	1.98	8.28	125.7	1.6	347
109507	2016	07	01	06	0.78	5.85	165.4	1.25	7.36	126.4	1.6	82
109508	2016	07	01	09	0.64	8.31	115.9	0.84	8.75	111.2	1.4	203
109509	2016	07	01	12	0.63	8.71	116.4	0.78	9.09	111.2	2	183
109510	2016	07	01	15	0.68	8.99	118.9	0.84	9.35	113	3.3	211
109511	2016	07	01	18	0.71	8.85	119.6	0.91	9.25	113.6	3.1	264
109512	2016	07	01	21	0.72	8.62	119.3	0.95	9.06	113.7	3.1	326
109513	2016	07	02	00	0.7	8.48	120.1	0.92	8.91	114.5	2.2	19
109514	2016	07	02	03	0.67	8.41	121	0.86	8.8	115.5	3.3	101
109515	2016	07	02	06	0.66	8.29	121.8	0.85	8.67	116.3	3.1	70
109516	2016	07	02	09	0.64	8.22	121.5	0.81	8.59	116.2	0.8	30
109517	2016	07	02	12	0.62	7.93	120.4	0.8	8.32	115.6	1.6	243
109518	2016	07	02	15	0.61	7.56	119.1	0.81	8	114.9	3.2	209
109519	2016	07	02	18	0.6	7.42	119.1	0.8	7.86	115.1	3.4	158
109520	2016	07	02	21	0.6	7.32	119.1	0.8	7.77	115.2	3.9	104
109521	2016	07	03	00	0.59	7.27	119.8	0.78	7.7	115.9	4.5	99
109522	2016	07	03	03	0.63	7.07	119.5	0.89	7.58	115.8	4.8	91
109523	2016	07	03	06	0.68	3.35	99.7	1.49	5.6	100.3	5.6	94
109524	2016	07	03	09	0.79	3.87	104.3	1.82	5.67	104.4	5.4	112
109525	2016	07	03	12	0.83	4.28	106.9	1.89	5.9	106.5	6.2	132
109526	2016	07	03	15	0.83	4.59	105.9	1.85	6.17	105.3	4.8	139
109527	2016	07	03	18	0.78	4.75	104.3	1.68	6.24	103.8	3.7	120
109528	2016	07	03	21	0.81	4.67	103.5	1.79	6.25	103.1	6.3	98
109529	2016	07	04	00	0.97	4.37	99.3	2.38	6.38	99.3	7	84
109530	2016	07	04	03	1.23	4.66	97	3.14	7.03	96.8	9	83
109531	2016	07	04	06	1.4	4.95	99.9	3.56	7.46	98.8	7.1	101
109532	2016	07	04	09	1.26	5.24	105.8	3.03	7.4	103.9	5.5	123
109533	2016	07	04	12	1.06	5.27	109.8	2.41	7.03	107.8	2.9	114
109534	2016	07	04	15	0.91	5.27	111.6	1.94	6.72	109.8	4.2	122
109535	2016	07	04	18	0.85	5.24	113.5	1.75	6.55	111.7	4.5	129
109536	2016	07	04	21	0.81	5.17	114.8	1.63	6.39	113.1	4.8	108
109537	2016	07	05	00	0.84	4.86	112.4	1.79	6.25	111.1	6.2	91
109538	2016	07	05	03	0.96	4.34	103.8	2.33	6.26	103.3	6.9	87
109539	2016	07	05	06	1.12	4.5	104.5	2.8	6.65	103.6	6.8	100
109540	2016	07	05	09	1.11	4.79	108.4	2.68	6.79	106.8	5.6	119
109541	2016	07	05	12	0.98	4.98	110.9	2.22	6.65	109.2	3.3	147
109542	2016	07	05	15	0.87	5.09	112.9	1.84	6.48	111.2	2	142
109543	2016	07	05	18	0.76	5.13	115.3	1.48	6.24	113.7	2.5	162
109544	2016	07	05	21	0.68	5.13	116	1.23	6.06	114.6	2.1	119
109545	2016	07	06	00	0.61	5.08	115.4	1.02	5.89	114.4	3.8	99
109546	2016	07	06	03	0.58	5.02	114.6	0.94	5.8	113.7	4.1	94
109547	2016	07	06	06	0.59	4.94	114.7	0.97	5.75	114	4.9	113
109548	2016	07	06	09	0.58	7.99	129.7	0.65	8.16	123.5	3.1	122
109549	2016	07	06	12	0.54	8.33	131.6	0.54	8.39	124.7	2.7	164
109550	2016	07	06	15	0.5	8.09	130.9	0.47	8.11	124.6	2.1	223
109551	2016	07	06	18	0.47	7.62	129.5	0.45	7.67	124.2	1	222
109552	2016	07	06	21	0.43	7.2	127.5	0.43	7.27	123.1	2.3	276
109553	2016	07	07	00	0.41	6.9	126	0.42	6.98	122.2	2	337
109554	2016	07	07	03	0.39	6.66	124.9	0.41	6.75	121.5	1.5	60
109555	2016	07	07	06	0.4	6.54	124.3	0.42	6.65	121.2	3.3	110
109556	2016	07	07	09	0.4	9.8	133.7	0.34	9.76	124.3	1.7	184
109557	2016	07	07	12	0.4	9.5	134.2	0.34	9.46	125.1	2.3	222
109558	2016	07	07	15	0.39	8.66	132.9	0.35	8.63	125.5	2.5	250
109559	2016	07	07	18	0.37	7.75	129.9	0.35	7.74	124.4	2.8	225
109560	2016	07	07	21	0.37	7.17	127.3	0.36	7.2	123	2.6	200
109561	2016	07	08	00	0.36	6.81	125.4	0.37	6.86	121.8	2.3	353
109562	2016	07	08	03	0.36	6.52	123.7	0.38	6.59	120.7	2.9	356
109563	2016	07	08	06	0.38	6.29	123	0.41	6.4	120.3	1.9	323
109564	2016	07	08	09	0.39	6.16	122.5	0.43	6.29	120	2.1	246
109565	2016	07	08	12	0.39	6.16	122.5	0.43	6.3	120	0.8	164
109566	2016	07	08	15	0.37	6.32	124.5	0.39	6.4	121.6	3.1	247
109567	2016	07	08	18	0.44	8.29	133.9	0.39	8.25	126.8	4.4	230
109568	2016	07	08	21	0.46	2.78	234.7	0.08	1.63	96	3.6	283
109569	2016	07	09	00	0.43	2.6	311.3	0.02	3.29	17	5.4	346
109570	2016	07	09	03	0.54	2.99	320.4	0.1	3.41	12.7	5	323
109571	2016	07	09	06	0.65	3.28	316.8	0.26	3.64	19.4	5.4	317
109572	2016	07	09	09	0.72	3.57	312.9	0.33	3.71	24.1	5.7	308
109573	2016	07	09	12	0.7	3.76	315.5	0.32	3.77	21.5	5.3	326
109574	2016	07	09	15	0.69	3.89	318.2	0.33	3.89	18.8	4.8	298
109575	2016	07	09	18	0.64	4.17	326.2	0.31	4.38	9.4	3	268
109576	2016	07	09	21	0.66	4.13	327.9	0.36	4.52	8.3	6.2	316
109577	2016	07	10	00	0.86	3.89	322.8	0.68	4.85	19.6	7.3	309
109578	2016	07	10	03	0.95	3.99	321.7	0.82	5.15	22.8	6.6	306
109579	2016	07	10	06	0.85	4.2	327.5	0.73	5.26	16.7	5.5	315
109580	2016	07	10	09	0.8	4.04	318.3	0.51	4.41	20.9	5.8	308
109581	2016	07	10	12	0.7	4.09	318.7	0.35	4.07	18.6	3.4	293
109582	2016	07	10	15	0.6	4.11	317.3	0.18	3.59	18.1	2.6	256
109583	2016	07	10	18	0.5	4.17	318.8	0.03	3.35	14.3	3.8	227
109584	2016	07	10	21	0.48	4	321	0.03	3.38	9.9	4.7	302
109585	2016	07	11	00	0.67	3.42	321.8	0.33	4.03	14.6	6.3	329
109586	2016	07	11	03	0.84	3.8	327.3	0.72	5.01	16.1	6.1	316
109587	2016	07	11	06	0.72	3.98	327.2	0.48	4.55	11.2	2.9	349
109588	2016	07	11	09	0.61	3.97	326.5	0.25	4.09	7.5	0.8	51
109589	2016	07	11	12	0.57	3.96	347.2	0.54	4.85	18.2	0.8	61
109590	2016	07	11	15	0.58	4.11	58.2	0.92	4.74	58.6	1.4	135
109591	2016	07	11	18	0.56	4.51	97.8	1.07	5.88	98.4	2.2	225
109592	2016	07	11	21	0.51	4.7	101.7	0.86	5.82	101.9	3.2	335
109593	2016	07	12	00	0.46	4.78	102.4	0.73	5.67	102.3	3.7	343
109594	2016	07	12	03	0.44	4.84	104.1	0.67	5.59	103.8	2.8	59
109595	2016	07	12	06	0.54	3.57	94.9	1.08	5.54	96.1	5	100
109596	2016	07	12	09	0.69	4.24	100.8	1.49	5.78	101.2	3.7	109
109597	2016	07	12	12	0.74	4.71	101.8	1.58	6.21	101.6	3.4	123
109598	2016	07	12	15	0.73	4.98	101.9	1.51	6.4	101.5	2.3	157
109599	2016	07	12	18	0.69	5.15	101.5	1.38	6.49	101	3.1	131
109600	2016	07	12	21	0.64	5.2	101.3	1.22	6.46	100.9	4.1	87
109601	2016	07	13	00	0.66	5.19	100.2	1.29	6.51	99.9	5.3	93
109602	2016	07	13	03	0.82	3.91	95.6	1.99	5.95	96.4	6.4	96
109603	2016	07	13	06	0.97	4.32	97.3	2.4	6.39	97.6	6	97
109604	2016	07	13	09	0.93	4.67	99.8	2.19	6.53	99.5	4.6	119
109605	2016	07	13	12	0.86	4.87	102.7	1.92	6.51	102.1	3.5	142
109606	2016	07	13	15	0.78	5.13	105.8	1.61	6.51	104.8	3.7	176
109607	2016	07	13	18	0.71	5.25	106.4	1.38	6.47	105.5	2.5	110
109608	2016	07	13	21	0.69	5.29	106.1	1.32	6.48	105.2	4.9	97
109609	2016	07	14	00	0.8	3.78	96.7	1.91	5.89	97.5	6.3	90
109610	2016	07	14	03	0.97	4.24	97.6	2.42	6.32	97.9	7	97
109611	2016	07	14	06	1.17	4.53	98.1	2.98	6.84	97.9	7.3	95
109612	2016	07	14	09	1.16	4.81	102.2	2.86	6.97	101.2	6.2	123
109613	2016	07	14	12	0.97	5.04	108	2.19	6.72	106.6	3.2	203
109614	2016	07	14	15	0.84	5.16	113.2	1.74	6.47	111.5	1.5	120
109615	2016	07	14	18	0.75	5.21	116.2	1.43	6.27	114.5	3.8	126
109616	2016	07	14	21	0.71	5.22	117	1.3	6.17	115.4	5.1	81
109617	2016	07	15	00	0.78	5.11	115.1	1.55	6.27	113.5	6.3	100
109618	2016	07	15	03	0.89	4.18	108.3	2.09	5.91	107.8	6.2	113
109619	2016	07	15	06	0.91	4.37	110.4	2.11	6.05	109.5	5.6	124
109620	2016	07	15	09	0.86	4.58	109.9	1.92	6.12	109	5.1	120
109621	2016	07	15	12	0.77	4.65	109	1.62	6.03	108.3	2.7	176
109622	2016	07	15	15	0.67	4.68	109.7	1.29	5.84	109.2	3.1	212
109623	2016	07	15	18	0.58	6.74	125.7	0.74	7.06	121.9	1.4	87
109624	2016	07	15	21	0.53	6.79	125.6	0.61	7.02	121.9	3.7	69
109625	2016	07	16	00	0.47	6.8	125.3	0.5	6.95	121.7	2.1	84
109626	2016	07	16	03	0.43	6.78	125.1	0.45	6.9	121.6	2.9	134
109627	2016	07	16	06	0.49	6.6	124.9	0.53	6.79	121.7	4.7	132
109628	2016	07	16	09	0.54	3.35	112.7	0.88	4.88	113.2	3.9	146
109629	2016	07	16	12	0.55	3.8	111.1	0.94	4.96	111.6	3	165
109630	2016	07	16	15	0.56	4.11	110.6	0.97	5.1	110.9	1.5	135
109631	2016	07	16	18	0.55	4.31	110.6	0.92	5.25	110.8	1.8	115
109632	2016	07	16	21	0.61	4.17	109.5	1.14	5.29	109.7	5.5	95
109633	2016	07	17	00	0.64	3.97	109.8	1.26	5.2	110.1	4.9	84
109634	2016	07	17	03	0.83	3.89	103.6	1.96	5.76	103.7	7	86
109635	2016	07	17	06	1.15	4.34	104	2.94	6.6	103.1	9	96
109636	2016	07	17	09	1.41	4.93	109.7	3.58	7.44	107.1	7.6	111
109637	2016	07	17	12	1.3	5.31	111.6	3.11	7.47	108.7	5.2	119
109638	2016	07	17	15	1.12	5.41	110.8	2.55	7.22	108.4	2.5	138
109639	2016	07	17	18	0.95	5.4	109.6	2.05	6.93	107.8	3.5	93
109640	2016	07	17	21	0.85	5.3	109.2	1.78	6.69	107.7	5.5	96
109641	2016	07	18	00	0.96	4.49	102.2	2.31	6.4	101.8	8	88
109642	2016	07	18	03	1.32	4.76	101.4	3.37	7.2	100.4	8.8	94
109643	2016	07	18	06	1.5	5.18	103.4	3.78	7.76	101.4	8.1	99
109644	2016	07	18	09	1.46	5.35	103.4	3.6	7.8	101.4	6.7	106
109645	2016	07	18	12	1.28	5.58	104.6	3	7.67	102.5	4.9	131
109646	2016	07	18	15	1.08	5.61	104.8	2.41	7.38	103	3.1	143
109647	2016	07	18	18	0.92	5.6	105.4	1.95	7.11	103.9	2.4	178
109648	2016	07	18	21	0.8	5.55	106.2	1.61	6.87	104.8	3.2	96
109649	2016	07	19	00	0.76	5.37	106.8	1.51	6.64	105.6	5.5	100
109650	2016	07	19	03	0.81	3.86	95.3	1.96	5.94	96.2	6.4	88
109651	2016	07	19	06	0.97	4.2	98.8	2.42	6.27	99	6.9	100
109652	2016	07	19	09	0.98	4.48	102.6	2.37	6.42	102.1	5.1	122
109653	2016	07	19	12	0.89	4.71	103.3	2.04	6.42	102.8	2.9	138
109654	2016	07	19	15	0.79	4.81	103.3	1.71	6.33	102.8	1.9	110
109655	2016	07	19	18	0.7	4.94	104.1	1.41	6.26	103.7	2.9	137
109656	2016	07	19	21	0.62	5.09	106.3	1.13	6.19	105.7	3.3	117
109657	2016	07	20	00	0.61	5.2	108	1.07	6.21	107.2	5.2	114
109658	2016	07	20	03	0.75	3.62	100	1.72	5.72	100.5	6.3	102
109659	2016	07	20	06	0.89	3.98	98.1	2.2	6	98.6	6.7	90
109660	2016	07	20	09	0.85	4.31	99.9	2	6.13	100.1	4.6	122
109661	2016	07	20	12	0.74	4.4	102.3	1.62	5.95	102.3	2.7	158
109662	2016	07	20	15	0.65	4.45	103.3	1.31	5.8	103.4	2.5	139
109663	2016	07	20	18	0.58	4.51	104.7	1.07	5.68	104.8	1.8	153
109664	2016	07	20	21	0.51	4.84	110.4	0.77	5.64	110.2	1.2	230
109665	2016	07	21	00	0.46	5.68	118.7	0.56	6.03	117.1	2	30
109666	2016	07	21	03	0.43	5.83	119.8	0.5	6.09	118	3.7	97
109667	2016	07	21	06	0.43	5.74	119.3	0.51	6.02	117.6	3.3	133
109668	2016	07	21	09	0.4	5.71	118.9	0.47	5.94	117.2	3	207
109669	2016	07	21	12	0.38	5.75	120.4	0.43	5.92	118.5	3	240
109670	2016	07	21	15	0.36	8.76	133	0.32	8.72	125.4	2.2	282
109671	2016	07	21	18	0.34	7.87	130.6	0.31	7.85	124.8	3.2	228
109672	2016	07	21	21	0.32	7.22	128	0.31	7.21	123.5	2.8	249
109673	2016	07	22	00	0.31	6.86	126.4	0.3	6.85	122.6	1	15
109674	2016	07	22	03	0.3	6.46	124.4	0.3	6.46	121.3	1.5	89
109675	2016	07	22	06	0.3	6.12	123.1	0.31	6.12	120.6	3.3	121
109676	2016	07	22	09	0.3	5.87	122.5	0.31	5.88	120.4	2.7	129
109677	2016	07	22	12	0.32	5.74	122.5	0.34	5.78	120.5	3.4	151
109678	2016	07	22	15	0.36	9.25	135.2	0.31	9.2	126.3	3.3	182
109679	2016	07	22	18	0.36	8.02	133	0.33	7.98	126.6	2	242
109680	2016	07	22	21	0.32	7.46	131.5	0.3	7.42	126.2	4.1	312
109681	2016	07	23	00	0.36	6.74	128.8	0.35	6.75	124.9	2.6	8
109682	2016	07	23	03	0.47	2.48	87.9	0.89	5.38	89.6	6.2	93
109683	2016	07	23	06	0.84	3.71	95.5	2.05	5.98	96.4	6.7	88
109684	2016	07	23	09	1.07	4.41	99.5	2.69	6.57	99.2	6.3	114
109685	2016	07	23	12	1.04	4.91	101	2.48	6.86	100.3	5.1	139
109686	2016	07	23	15	0.96	5.16	102.1	2.18	6.9	101.2	4.6	116
109687	2016	07	23	18	0.93	5.16	102.1	2.09	6.85	101.3	6	98
109688	2016	07	23	21	1.32	4.85	98.3	3.36	7.28	97.7	10	96
109689	2016	07	24	00	1.74	5.36	98.9	3.48	7.25	97.6	9.7	94
109690	2016	07	24	03	2.05	5.91	99.1	3.06	6.91	97.5	10.7	98
109691	2016	07	24	06	2.22	6.35	100.9	2.84	6.9	98.8	8.8	100
109692	2016	07	24	09	2	6.41	103	2.98	7.43	100.6	8.3	107
109693	2016	07	24	12	1.7	6.35	105.7	3.2	8.04	102.8	7.2	121
109694	2016	07	24	15	1.57	6.1	109.2	3.37	8.17	105.8	8.1	126
109695	2016	07	24	18	1.56	5.89	112.9	3.45	8.06	109	5.9	124
109696	2016	07	24	21	1.62	5.86	113.8	3.41	7.9	109.9	9.2	101
109697	2016	07	25	00	1.8	5.93	112.9	3.23	7.52	109.5	8.9	97
109698	2016	07	25	03	1.8	6.01	112.1	3.21	7.58	108.8	9.3	94
109699	2016	07	25	06	1.77	5.97	113.1	3.25	7.62	109.6	8.7	102
109700	2016	07	25	09	1.6	5.89	116.2	3.41	7.97	112	6.8	119
109701	2016	07	25	12	1.36	5.83	119.7	3.1	7.9	115.1	5.4	130
109702	2016	07	25	15	1.27	5.68	121.7	2.88	7.6	117.2	6.9	127
109703	2016	07	25	18	1.33	5.72	123.9	3.04	7.74	118.8	5.9	124
109704	2016	07	25	21	1.37	5.97	125.7	3.07	7.99	119.9	6.5	112
109705	2016	07	26	00	1.41	6.24	125.4	3.09	8.24	119.3	7	102
109706	2016	07	26	03	1.47	6.17	124.5	3.29	8.32	118.4	8.6	101
109707	2016	07	26	06	1.52	5.82	120.2	3.49	8.11	115.1	7.9	104
109708	2016	07	26	09	1.42	5.69	121.3	3.32	7.92	116.4	6.7	119
109709	2016	07	26	12	1.25	5.67	123	2.82	7.55	118.4	5	132
109710	2016	07	26	15	1.26	5.69	123.8	2.84	7.58	119	7.2	121
109711	2016	07	26	18	1.48	5.87	124.1	3.43	8.15	118.3	6.7	121
109712	2016	07	26	21	1.58	6.33	124.3	3.25	8.3	118.3	7	107
109713	2016	07	27	00	1.67	6.44	122.9	3.16	8.18	117.4	8.5	101
109714	2016	07	27	03	1.7	6.43	122.1	3.14	8.1	116.8	8.5	92
109715	2016	07	27	06	1.81	6.26	116.8	3.12	7.74	112.7	9.8	95
109716	2016	07	27	09	1.93	6.15	114.8	3.06	7.38	111.4	10.3	103
109717	2016	07	27	12	1.7	6.12	117.9	3.25	7.89	113.5	5.6	122
109718	2016	07	27	15	1.43	5.91	120.9	3.27	8.08	115.8	7	127
109719	2016	07	27	18	1.37	5.71	121.9	3.16	7.83	117	6.8	96
109720	2016	07	27	21	1.42	5.8	121.7	3.28	7.99	116.5	7.9	93
109721	2016	07	28	00	1.5	5.96	120.1	3.46	8.25	114.9	8.1	94
109722	2016	07	28	03	1.63	5.95	117.6	3.36	7.93	113.1	8.9	90
109723	2016	07	28	06	1.65	5.79	110.2	3.41	7.78	107	10	82
109724	2016	07	28	09	1.83	5.69	104.4	3.29	7.27	102.2	10.8	91
109725	2016	07	28	12	1.83	5.74	104.6	3.28	7.3	102.4	9.1	101
109726	2016	07	28	15	1.58	5.7	106.2	3.51	7.88	103.5	6	113
109727	2016	07	28	18	1.32	5.56	109.3	3.1	7.69	106.5	5.6	100
109728	2016	07	28	21	1.25	5.25	105	3	7.39	103.2	7.2	84
109729	2016	07	29	00	1.34	5.05	96.1	3.36	7.45	95.8	8.1	71
109730	2016	07	29	03	1.51	5.15	91	3.8	7.7	91.5	8.9	76
109731	2016	07	29	06	1.52	5.31	91.7	3.73	7.78	92	6.8	96
109732	2016	07	29	09	1.33	5.44	94.6	3.21	7.7	94.3	4.6	118
109733	2016	07	29	12	1.11	5.37	96.7	2.6	7.35	96.3	2.6	139
109734	2016	07	29	15	0.93	5.28	99	2.08	7	98.5	1.4	133
109735	2016	07	29	18	0.78	5.26	102.5	1.62	6.69	101.8	1.6	109
109736	2016	07	29	21	0.68	5.24	104.6	1.31	6.46	103.9	2.3	138
109737	2016	07	30	00	0.59	5.22	106.6	1.03	6.24	105.9	1.6	79
109738	2016	07	30	03	0.53	5.18	106.7	0.85	6.1	106.2	3.5	82
109739	2016	07	30	06	0.54	15.1	134.9	0.42	15.13	115	4.2	90
109740	2016	07	30	09	0.53	15.13	134.8	0.41	15.16	114.9	1.9	128
109741	2016	07	30	12	0.51	15.28	134.8	0.39	15.31	114.5	2.2	193
109742	2016	07	30	15	0.49	15.52	134.9	0.38	15.56	114.1	1.6	181
109743	2016	07	30	18	0.46	15.64	135.1	0.35	15.68	113.9	3.3	187
109744	2016	07	30	21	0.43	15.69	135.1	0.33	15.73	113.8	0.9	134
109745	2016	07	31	00	0.41	15.67	135.2	0.31	15.71	113.8	4.3	79
109746	2016	07	31	03	0.58	14.81	134.5	0.45	14.83	115.4	4.9	101
109747	2016	07	31	06	0.56	14.73	134.5	0.43	14.75	115.5	3.5	108
109748	2016	07	31	09	0.57	14.62	134.5	0.44	14.64	115.8	3.5	104
109749	2016	07	31	12	0.6	14.52	134.8	0.46	14.53	116.2	5.1	89
109750	2016	07	31	15	0.58	3.77	106.1	1.09	5.2	106.6	3.2	129
109751	2016	07	31	18	0.54	3.99	108.3	0.93	5.04	108.8	2.5	205
109752	2016	07	31	21	0.49	14.83	135.1	0.38	14.85	115.7	2.1	145
109753	2016	08	01	00	0.46	14.91	135.1	0.35	14.93	115.5	2.6	107
109754	2016	08	01	03	0.47	14.8	134.9	0.36	14.82	115.7	4.1	94
109755	2016	08	01	06	0.46	14.82	134.9	0.36	14.84	115.6	1.8	133
109756	2016	08	01	09	0.42	14.96	134.9	0.32	14.98	115.3	1.4	180
109757	2016	08	01	12	0.4	15.15	134.9	0.31	15.18	114.9	1	228
109758	2016	08	01	15	0.38	15.65	134.9	0.29	15.69	113.8	2.8	228
109759	2016	08	01	18	0.35	16.29	134.8	0.27	16.34	112.4	3.4	237
109760	2016	08	01	21	0.31	17.48	134.8	0.24	17.56	109.8	2.8	320
109761	2016	08	02	00	0.28	17.8	134.8	0.21	17.88	109.1	1.6	296
109762	2016	08	02	03	0.24	17.89	134.8	0.18	17.97	108.9	3.7	292
109763	2016	08	02	06	0.33	17.59	134.8	0.25	17.67	109.6	2.3	311
109764	2016	08	02	09	0.27	17.76	134.4	0.21	17.84	109	0.9	341
109765	2016	08	02	12	0.23	17.22	134.9	0.18	17.29	110.4	1.8	140
109766	2016	08	02	15	0.23	16.51	135	0.18	16.57	112	3.2	183
109767	2016	08	02	18	0.29	16.33	135	0.22	16.38	112.4	1.6	206
109768	2016	08	02	21	0.3	16.32	134.8	0.23	16.37	112.3	2	0
109769	2016	08	03	00	0.28	16.33	134.8	0.21	16.38	112.3	1.4	19
109770	2016	08	03	03	0.26	16.34	134.8	0.2	16.39	112.2	3.3	70
109771	2016	08	03	06	0.62	3	94	1.35	5.69	95.2	6.8	96
109772	2016	08	03	09	1.04	4.04	103.1	2.66	6.2	102.8	8.2	111
109773	2016	08	03	12	1.19	4.5	109.1	3.01	6.73	107.5	8	123
109774	2016	08	03	15	1.27	4.8	112.5	3.17	7.06	110	8.3	136
109775	2016	08	03	18	1.19	4.98	113.3	2.86	7.02	110.8	3.4	141
109776	2016	08	03	21	1.05	5.16	114	2.38	6.87	111.6	4.7	86
109777	2016	08	04	00	0.97	5.12	116	2.13	6.64	113.8	6.4	99
109778	2016	08	04	03	1.16	4.76	110.4	2.84	6.84	108.5	9.1	86
109779	2016	08	04	06	1.52	5.06	105.6	3.79	7.63	103.4	9.5	81
109780	2016	08	04	09	1.64	5.35	106.2	3.57	7.5	103.9	8.7	111
109781	2016	08	04	12	1.49	5.54	112.1	3.6	7.97	108.5	4.4	126
109782	2016	08	04	15	1.2	5.63	115.5	2.71	7.48	112.1	5.2	166
109783	2016	08	04	18	1.02	5.64	118.2	2.16	7.11	115	2.8	163
109784	2016	08	04	21	0.9	5.66	120.7	1.79	6.85	117.6	3.6	97
109785	2016	08	05	00	0.8	5.66	121.6	1.49	6.62	118.8	2.8	126
109786	2016	08	05	03	0.72	5.65	123.2	1.24	6.41	120.6	4.5	105
